347|2020-07-17 08:27:29|2_
544|2020-07-17 08:27:44|2_
544|2020-07-17 08:27:45|2_
107|2020-07-17 08:28:33|2_
347|2020-07-18 08:24:02|2_
544|2020-07-18 08:24:12|2_
107|2020-07-18 08:28:34|2_
107|2020-07-18 08:28:35|2_
347|2020-07-20 08:23:33|2_
544|2020-07-20 08:24:02|2_
107|2020-07-20 08:26:38|2_
544|2020-07-20 11:18:31|2_
107|2020-07-21 08:28:53|2_
347|2020-07-21 08:28:56|2_
107|2020-07-22 08:27:49|2_
347|2020-07-22 08:27:56|2_
292|2020-07-22 08:34:54|2_
347|2020-07-23 08:29:33|2_
107|2020-07-23 08:29:38|2_
347|2020-07-24 08:30:38|2_
107|2020-07-24 08:30:39|2_
107|2020-07-24 08:30:40|2_
107|2020-07-25 08:28:57|2_
347|2020-07-25 08:29:00|2_
347|2020-07-27 08:29:50|2_
107|2020-07-27 08:29:52|2_
347|2020-07-28 08:28:20|2_
107|2020-07-28 08:28:21|2_
347|2020-07-29 08:27:22|2_
107|2020-07-29 08:27:23|2_
347|2020-07-29 08:27:26|2_
107|2020-07-30 08:29:36|2_
347|2020-07-30 08:29:40|2_
542|2020-07-30 08:38:37|2_
347|2020-07-31 08:30:41|2_
107|2020-07-31 08:30:43|2_
347|2020-08-01 08:28:31|2_
107|2020-08-01 08:28:35|2_
542|2020-08-01 08:28:41|2_
347|2020-08-03 08:29:05|2_
542|2020-08-03 08:29:08|2_
107|2020-08-03 08:30:33|2_
107|2020-08-03 08:30:34|2_
347|2020-08-04 08:26:12|2_
107|2020-08-04 08:26:21|2_
542|2020-08-04 08:26:24|2_
347|2020-08-05 08:29:15|2_
542|2020-08-05 08:29:21|2_
107|2020-08-05 08:29:23|2_
347|2020-08-06 08:25:39|2_
107|2020-08-06 08:25:45|2_
542|2020-08-06 08:25:48|2_
347|2020-08-07 08:30:35|2_
107|2020-08-07 08:30:37|2_
542|2020-08-07 08:32:58|2_
107|2020-08-08 08:29:13|2_
347|2020-08-08 08:29:15|2_
542|2020-08-08 08:29:18|2_
542|2020-08-10 08:26:24|2_
347|2020-08-10 08:26:38|2_
107|2020-08-10 08:29:06|2_
347|2020-08-11 08:29:26|2_
107|2020-08-11 08:29:29|2_
542|2020-08-11 08:29:34|2_
107|2020-08-12 08:29:26|2_
347|2020-08-12 08:29:31|2_
542|2020-08-12 11:06:26|2_
107|2020-08-13 08:29:00|2_
347|2020-08-13 08:29:04|2_
542|2020-08-13 08:29:08|2_
107|2020-08-14 08:27:19|2_
347|2020-08-14 08:27:22|2_
542|2020-08-14 08:27:26|2_
542|2020-08-15 08:28:07|2_
347|2020-08-15 08:28:11|2_
125|2020-08-15 08:41:47|2_
347|2020-08-17 08:29:12|2_
542|2020-08-17 08:29:30|2_
347|2020-08-18 08:32:46|2_
107|2020-08-18 08:32:48|2_
542|2020-08-18 08:32:54|2_
347|2020-08-19 08:32:32|2_
107|2020-08-19 08:32:33|2_
347|2020-08-20 08:29:46|2_
107|2020-08-20 08:31:43|2_
542|2020-08-20 08:31:46|2_
347|2020-08-21 08:29:02|2_
491|2020-08-21 08:29:35|2_
107|2020-08-21 08:31:59|2_
107|2020-08-22 08:33:40|2_
491|2020-08-22 08:37:22|2_
347|2020-08-24 08:19:48|2_
107|2020-08-24 08:30:21|2_
491|2020-08-24 08:38:54|2_
491|2020-08-25 08:33:37|2_
347|2020-08-26 08:27:17|2_
491|2020-08-26 08:37:00|2_
347|2020-08-27 08:24:11|2_
491|2020-08-27 08:27:37|2_
347|2020-08-28 08:28:57|2_
491|2020-08-28 08:30:06|2_
347|2020-08-29 08:28:43|2_
491|2020-08-29 08:35:59|2_
347|2020-08-31 08:21:23|2_
491|2020-08-31 08:26:56|2_
347|2020-09-01 08:11:21|2_
183|2020-09-01 08:12:39|2_
491|2020-09-01 08:37:14|2_
347|2020-09-02 08:22:33|2_
183|2020-09-02 08:22:36|2_
347|2020-09-02 21:48:30|2_
491|2020-09-02 21:51:14|2_
183|2020-09-02 21:51:27|2_
183|2020-09-03 08:09:14|2_
491|2020-09-03 08:23:22|2_
491|2020-09-04 08:32:48|2_
347|2020-09-04 08:33:04|2_
183|2020-09-04 08:36:08|2_
347|2020-09-05 08:26:52|2_
183|2020-09-05 08:27:15|2_
491|2020-09-05 08:33:27|2_
347|2020-09-07 08:26:02|2_
491|2020-09-07 08:30:13|2_
491|2020-09-09 07:58:55|2_
183|2020-09-09 07:59:46|2_
491|2020-09-10 08:11:22|2_
347|2020-09-10 08:11:28|2_
183|2020-09-10 08:13:20|2_
183|2020-09-10 08:16:32|2_
347|2020-09-11 07:54:29|2_
183|2020-09-11 07:54:37|2_
491|2020-09-11 08:00:08|2_
183|2020-09-12 07:56:04|2_
347|2020-09-12 07:56:10|2_
491|2020-09-12 07:57:14|2_
347|2020-09-14 07:56:45|2_
183|2020-09-14 07:56:48|2_
183|2020-09-14 07:56:51|2_
491|2020-09-14 08:05:42|2_
183|2020-09-15 07:53:08|2_
347|2020-09-15 07:53:59|2_
491|2020-09-15 08:05:17|2_
183|2020-09-16 08:18:03|2_
491|2020-09-16 08:18:04|2_
347|2020-09-17 07:57:19|2_
183|2020-09-17 07:57:39|2_
347|2020-09-18 07:55:16|2_
183|2020-09-18 07:55:24|2_
491|2020-09-18 08:05:00|2_
