270|2019-03-01 07:59:45|5_
270|2019-03-01 07:59:46|5_
110|2019-03-01 08:12:27|5_
66|2019-03-01 08:17:48|5_
66|2019-03-01 08:17:51|5_
264|2019-03-01 08:19:57|5_
264|2019-03-01 08:19:59|5_
264|2019-03-01 08:20:02|5_
43|2019-03-01 08:23:43|5_
142|2019-03-01 19:39:06|5_
270|2019-03-01 19:51:41|5_
270|2019-03-01 19:51:42|5_
264|2019-03-01 19:51:46|5_
264|2019-03-01 19:51:48|5_
110|2019-03-02 08:10:51|5_
66|2019-03-02 08:18:05|5_
66|2019-03-02 08:18:07|5_
43|2019-03-02 08:24:07|5_
264|2019-03-02 08:29:20|5_
264|2019-03-02 08:29:23|5_
270|2019-03-02 11:38:20|5_
270|2019-03-02 11:38:21|5_
142|2019-03-02 16:55:51|5_
110|2019-03-02 17:01:05|5_
43|2019-03-02 17:02:39|5_
270|2019-03-02 17:12:06|5_
142|2019-03-03 09:46:18|5_
270|2019-03-04 08:08:48|5_
270|2019-03-04 08:08:49|5_
66|2019-03-04 08:11:14|5_
66|2019-03-04 08:11:16|5_
66|2019-03-04 08:11:20|5_
110|2019-03-04 08:17:01|5_
48|2019-03-04 08:27:48|5_
43|2019-03-04 08:27:56|5_
117|2019-03-04 08:30:39|5_
142|2019-03-04 08:31:08|5_
264|2019-03-04 08:33:44|5_
264|2019-03-04 08:33:50|5_
296|2019-03-04 19:12:43|5_
142|2019-03-04 19:58:36|5_
110|2019-03-04 20:00:08|5_
48|2019-03-04 20:00:12|5_
43|2019-03-04 20:00:19|5_
264|2019-03-04 20:00:26|5_
66|2019-03-04 20:00:29|5_
296|2019-03-04 20:00:34|5_
270|2019-03-04 20:29:48|5_
270|2019-03-04 20:29:49|5_
270|2019-03-05 08:07:01|5_
270|2019-03-05 08:07:02|5_
296|2019-03-05 08:11:02|5_
66|2019-03-05 08:11:42|5_
66|2019-03-05 08:11:44|5_
117|2019-03-05 08:13:45|5_
110|2019-03-05 08:18:42|5_
48|2019-03-05 08:23:01|5_
264|2019-03-05 08:26:23|5_
264|2019-03-05 08:26:26|5_
43|2019-03-05 08:27:21|5_
142|2019-03-05 08:30:07|5_
142|2019-03-05 08:30:08|5_
48|2019-03-05 20:00:22|5_
110|2019-03-05 20:00:30|5_
66|2019-03-05 20:00:33|5_
66|2019-03-05 20:00:35|5_
264|2019-03-05 20:00:40|5_
270|2019-03-05 20:00:53|5_
270|2019-03-06 07:48:14|5_
270|2019-03-06 07:48:15|5_
117|2019-03-06 08:16:22|5_
110|2019-03-06 08:16:34|5_
43|2019-03-06 08:20:55|5_
66|2019-03-06 08:22:20|5_
66|2019-03-06 08:22:22|5_
264|2019-03-06 08:27:10|5_
264|2019-03-06 08:27:16|5_
142|2019-03-06 08:30:33|5_
142|2019-03-06 19:54:52|5_
66|2019-03-06 20:00:47|5_
110|2019-03-06 20:01:01|5_
270|2019-03-06 20:26:40|5_
270|2019-03-06 20:26:42|5_
270|2019-03-07 07:49:20|5_
270|2019-03-07 07:49:21|5_
110|2019-03-07 08:02:42|5_
117|2019-03-07 08:06:11|5_
66|2019-03-07 08:16:03|5_
66|2019-03-07 08:16:06|5_
48|2019-03-07 08:19:07|5_
142|2019-03-07 08:30:30|5_
142|2019-03-07 19:55:00|5_
66|2019-03-07 20:01:05|5_
66|2019-03-07 20:01:10|5_
110|2019-03-07 20:06:01|5_
264|2019-03-07 20:06:06|5_
264|2019-03-07 20:06:09|5_
270|2019-03-07 20:44:07|5_
270|2019-03-08 07:57:36|5_
270|2019-03-08 07:57:37|5_
117|2019-03-08 08:02:28|5_
264|2019-03-08 08:15:40|5_
264|2019-03-08 08:15:43|5_
110|2019-03-08 08:16:08|5_
66|2019-03-08 08:28:16|5_
66|2019-03-08 08:28:18|5_
43|2019-03-08 08:30:01|5_
142|2019-03-08 08:34:14|5_
43|2019-03-08 20:05:57|5_
110|2019-03-08 20:07:15|5_
270|2019-03-09 07:48:48|5_
