281|2019-03-01 07:55:52|4_
15|2019-03-01 08:23:25|4_
117|2019-03-01 09:18:43|4_
281|2019-03-01 20:50:30|4_
281|2019-03-02 06:48:14|4_
117|2019-03-02 08:16:37|4_
15|2019-03-02 08:30:40|4_
189|2019-03-02 15:03:01|4_
189|2019-03-04 07:50:55|4_
25|2019-03-04 08:18:15|4_
189|2019-03-05 08:05:02|4_
25|2019-03-05 08:25:39|4_
15|2019-03-05 08:27:56|4_
189|2019-03-06 08:01:54|4_
25|2019-03-06 08:28:27|4_
15|2019-03-06 08:31:40|4_
25|2019-03-06 20:07:28|4_
189|2019-03-07 07:56:32|4_
15|2019-03-07 08:22:04|4_
25|2019-03-07 08:24:49|4_
15|2019-03-07 20:02:01|4_
189|2019-03-08 08:09:20|4_
15|2019-03-08 08:27:01|4_
25|2019-03-08 08:28:20|4_
25|2019-03-08 20:32:36|4_
189|2019-03-09 07:55:19|4_
25|2019-03-09 08:24:41|4_
15|2019-03-09 08:28:46|4_
25|2019-03-09 17:16:04|4_
189|2019-03-11 08:07:35|4_
25|2019-03-11 08:14:52|4_
15|2019-03-11 08:19:46|4_
25|2019-03-11 20:10:44|4_
304|2019-03-11 20:10:54|4_
15|2019-03-11 20:12:07|4_
189|2019-03-12 07:54:32|4_
304|2019-03-12 08:14:30|4_
25|2019-03-12 08:15:45|4_
15|2019-03-12 08:28:44|4_
25|2019-03-12 20:06:22|4_
304|2019-03-12 20:06:31|4_
15|2019-03-12 20:06:38|4_
189|2019-03-12 20:06:41|4_
189|2019-03-13 08:00:49|4_
304|2019-03-13 08:00:59|4_
25|2019-03-13 08:20:38|4_
15|2019-03-13 08:22:46|4_
